ticker,date_pulling,industry,sector,enterpriseValue,totalCashPerShare,profitMargins,trailingPE,currentPrice,fiftyTwoWeekLow,fiftyTwoWeekHigh,Total Assets,Current Liabilities,EBIT,Operating Income,ttm_latest,percento52weekhigh,percento52weeklow
2265.HK,2024-09-01,Waste Management,Industrials,861342976.0,0.086,0.16198999,41.5,0.83,0.6,0.93,796655000.0,177697000.0,28932000.0,26784000.0,2023-12-31,-12.05,27.71
2268.HK,2024-09-01,Diagnostics & Research,Healthcare,20616290304.0,2.901,0.21268,37.129627,20.05,12.08,34.0,6735321000.0,1279410000.0,360354000.0,326332000.0,2023-12-31,-69.58,39.75
2269.HK,2024-09-01,Biotechnology,Healthcare,45602340864.0,2.295,0.15378,17.0,11.22,10.14,52.45,56575726000.0,7636020000.0,4332291000.0,4450197000.0,2023-12-31,-367.47,9.63
2270.HK,2024-09-01,Real Estate Services,Real Estate,784188288.0,0.347,0.11533,16.714285,1.17,1.06,1.39,845285000.0,259325000.0,55424000.0,47267000.0,2023-12-31,-18.8,9.4
2271.HK,2024-09-01,Real Estate Services,Real Estate,489949216.0,0.286,0.13146,10.25,1.23,0.5,1.4,198032000.0,104766000.0,55740000.0,55740000.0,2021-12-31,-13.82,59.35
2273.HK,2024-09-01,Medical Care Facilities,Healthcare,8507499520.0,4.885,0.09856,32.66949,38.55,32.7,52.4,3379342000.0,708225000.0,309748000.0,278902000.0,2023-12-31,-35.93,15.18
2276.HK,2024-09-01,Medical Instruments & Supplies,Healthcare,5151990784.0,1.436,0.19801001,13.131313,13.0,5.77,13.54,1984313000.0,431701000.0,406659000.0,386319000.0,2023-12-31,-4.15,55.62
2281.HK,2024-09-01,Utilities—Regulated Water,Utilities,2443455744.0,0.551,0.15359999,2.3846154,0.62,0.485,0.69,7054786439.89,1500662025.29,340004988.19,364244273.75,2023-12-31,-11.29,21.77
2282.HK,2024-09-01,Resorts & Casinos,Consumer Cyclical,58689806336.0,1.371,0.14884,15.217391,10.5,8.34,15.52,29181304000.0,10330050000.0,4411423000.0,4568855000.0,2023-12-31,-47.81,20.57
2283.HK,2024-09-01,Specialty Chemicals,Basic Materials,452685472.0,1.282,0.10931,6.214286,1.74,1.17,2.18,2451591000.0,677966000.0,249479000.0,225510000.0,2023-12-31,-25.29,32.76
2289.HK,2024-09-01,Medical Distribution,Healthcare,1370147200.0,3.743,0.01154,16.538464,8.6,6.81,17.0,3247655876.6,2618858000.99,108209906.86,114732390.6,2023-12-31,-97.67,20.81
2291.HK,2024-09-01,Medical Devices,Healthcare,4561126912.0,3.653,0.46497002,24.705881,16.8,13.0,32.5,1986466000.0,58693000.0,173498000.0,146688000.0,2023-12-31,-93.45,22.62
2293.HK,2024-09-01,Staffing & Employment Services,Industrials,220675392.0,0.206,0.30642,7.375,0.59,0.58,0.8,346828000.0,123861000.0,60622000.0,53114000.0,2023-06-30,-35.59,1.69
2295.HK,2024-09-01,Engineering & Construction,Industrials,910009984.0,0.129,0.05568,120.00001,2.4,1.17,3.3,167058000.0,23019000.0,16027000.0,11679000.0,2023-12-31,-37.5,51.25
2298.HK,2024-09-01,Apparel Manufacturing,Consumer Cyclical,243712672.0,0.528,0.03401,5.7999997,0.29,0.178,0.34,3815517000.0,1481477000.0,78196000.0,13381000.0,2023-12-31,-17.24,38.62
2299.HK,2024-09-01,Textile Manufacturing,Consumer Cyclical,5080602112.0,1.934,0.02296,17.291668,4.15,3.96,4.5,26268448000.0,15549791000.0,531517000.0,401215000.0,2023-12-31,-8.43,4.58
2302.HK,2024-09-01,Uranium,Energy,996325312.0,0.263,0.17655,8.888888,1.6,0.86,2.63,990862000.0,345304000.0,137159000.0,94246000.0,2023-12-31,-64.37,46.25
2313.HK,2024-09-01,Textile Manufacturing,Consumer Cyclical,88015798272.0,13.143,0.20321,16.470589,64.4,55.9,87.25,48611137000.0,13384483000.0,5341306000.0,4264743000.0,2023-12-31,-35.48,13.2
2314.HK,2024-09-01,Paper & Paper Products,Basic Materials,29653188608.0,0.407,0.06334,6.228572,2.18,1.97,2.8,54097321000.0,11436066000.0,1690479000.0,1422148000.0,2023-12-31,-28.44,9.63
2317.HK,2024-09-01,Packaged Foods,Consumer Defensive,733229184.0,0.031,0.04389,5.333333,0.48,0.4,0.61,383510000.0,82357000.0,13227000.0,13499000.0,2023-12-31,-27.08,16.67
2319.HK,2024-09-01,Packaged Foods,Consumer Defensive,75180654592.0,6.35,0.045939997,9.9849615,13.28,11.82,28.25,115219951000.0,32594058000.0,7881468000.0,6727859000.0,2023-12-31,-112.73,10.99
2321.HK,2024-09-01,Grocery Stores,Consumer Defensive,369560256.0,0.06,0.0291,7.6,0.38,0.325,0.44,349063000.0,94379000.0,39021000.0,36350000.0,2023-12-31,-15.79,14.47
2327.HK,2024-09-01,Conglomerates,Industrials,980754752.0,0.002,0.36847,17.3,0.173,0.106,0.28,1697209000.0,223994000.0,64391000.0,39364000.0,2023-12-31,-61.85,38.73
2331.HK,2024-09-01,Leisure,Consumer Cyclical,27206096896.0,4.938,0.10807,11.364342,14.66,12.88,40.65,34207803000.0,7268476000.0,4416663000.0,3376465000.0,2023-12-31,-177.29,12.14
2333.HK,2024-09-01,Auto Manufacturers,Consumer Cyclical,82119090176.0,5.021,0.06544,6.8834357,11.22,7.51,15.44,201270288570.21,110835137893.78,8770704977.07,7411201595.68,2023-12-31,-37.61,33.07
2337.HK,2024-09-01,Oil & Gas Refining & Marketing,Energy,1662279168.0,0.182,0.0075,15.111111,2.72,2.62,6.47,1914596000.0,1140694000.0,98463000.0,103261000.0,2023-12-31,-137.87,3.68
2338.HK,2024-09-01,Auto Manufacturers,Consumer Cyclical,119146889216.0,10.08,0.05001,8.589928,11.94,9.56,17.5,334247213024.91,146215344095.66,16506686166.98,14470962981.25,2023-12-31,-46.57,19.93
2343.HK,2024-09-01,Marine Shipping,Industrials,11218628608.0,0.05,0.03361,17.916668,2.15,2.02,3.01,2432462000.0,353000000.0,133508000.0,124266000.0,2023-12-31,-40.0,6.05
2347.HK,2024-09-01,Specialty Retail,Consumer Cyclical,100877424.0,0.461,0.026519999,15.250001,0.61,0.56,0.88,372652000.0,79995000.0,27579000.0,18749000.0,2024-03-31,-44.26,8.2
2348.HK,2024-09-01,Drug Manufacturers—Specialty & Generic,Healthcare,636468160.0,0.823,0.52204,4.666667,1.12,0.98,1.35,3622659000.0,668940000.0,415046000.0,431383000.0,2023-12-31,-20.54,12.5
2352.HK,2024-09-01,Real Estate Services,Real Estate,374986912.0,2.35,0.01209,33.999996,6.12,4.7,7.7,1395131000.0,874561000.0,25561000.0,27441000.0,2023-12-31,-25.82,23.2
2357.HK,2024-09-01,Aerospace & Defense,Industrials,71124803584.0,3.803,0.02782,11.5172415,3.34,2.72,4.06,185018195632.0,85536323784.0,7480288716.0,7215823192.0,2023-12-31,-21.56,18.56
2359.HK,2024-09-01,Diagnostics & Research,Healthcare,92753993728.0,5.039,0.22044,10.8201885,34.3,27.5,103.6,73669349307.12,14756296165.57,11885595470.91,11766489186.44,2023-12-31,-202.04,19.83
2360.HK,2024-09-01,Discount Stores,Consumer Defensive,1828029056.0,0.257,0.08718,7.5652175,1.74,1.35,2.03,937627000.0,345427000.0,248921000.0,247692000.0,2023-03-31,-16.67,22.41
2361.HK,2024-09-01,Health Information Services,Healthcare,1655520640.0,1.128,0.25753,20.64,5.16,3.62,6.0,797741000.0,84261000.0,111381000.0,107001000.0,2023-12-31,-16.28,29.84
2367.HK,2024-09-01,Household & Personal Products,Consumer Defensive,34713255936.0,6.135,0.39651,21.045918,41.25,28.75,54.4,4973078000.0,530612000.0,1745201000.0,1664873000.0,2023-12-31,-31.88,30.3
2368.HK,2024-09-01,Apparel Manufacturing,Consumer Cyclical,2733125120.0,1.05,0.06467,8.877551,4.35,4.12,4.97,3170487000.0,1211168000.0,424258000.0,413838000.0,2024-03-31,-14.25,5.29
2373.HK,2024-09-01,Medical Care Facilities,Healthcare,2818953984.0,6.823,0.09762,15.673077,16.3,9.38,17.58,3302006000.0,2052012000.0,313080000.0,265888000.0,2023-12-31,-7.85,42.45
2377.HK,2024-09-01,Pollution & Treatment Controls,Industrials,485332768.0,0.579,0.10547,2.9583333,0.71,0.61,0.84,5018797000.0,1796996000.0,289036000.0,270538000.0,2023-12-31,-18.31,14.08
2380.HK,2024-09-01,Utilities—Regulated Electric,Utilities,266064592896.0,0.511,0.078200005,11.15625,3.57,2.72,4.27,305806779000.0,75170626000.0,9670326000.0,8489518000.0,2023-12-31,-19.61,23.81
2381.HK,2024-09-01,"Furnishings, Fixtures & Appliances",Consumer Cyclical,111505000.0,0.045,0.087060004,10.0,0.1,0.075,0.117,183331000.0,53803000.0,24647000.0,21917000.0,2023-12-31,-17.0,25.0
2382.HK,2024-09-01,Electronic Components,Technology,39435235328.0,18.293,0.04803,27.6,48.3,33.3,76.35,50297076000.0,21286631000.0,1807300000.0,882122000.0,2023-12-31,-58.07,31.06
2386.HK,2024-09-01,Engineering & Construction,Industrials,3054338304.0,4.718,0.03899,9.206897,5.34,3.39,5.97,80967671000.0,47968755000.0,2836097000.0,1735558000.0,2023-12-31,-11.8,36.52
2400.HK,2024-09-01,Electronic Gaming & Multimedia,Communication Services,7591948800.0,4.832,0.00826,283.42856,19.84,7.47,23.8,4409442000.0,2382055000.0,84081000.0,9554000.0,2023-12-31,-19.96,62.35
2405.HK,2024-09-01,Advertising Agencies,Communication Services,2208056064.0,0.027,0.33411998,45.833336,2.75,2.29,7.27,225237000.0,194698000.0,12604000.0,12228000.0,2023-12-31,-164.36,16.73
2407.HK,2024-09-01,Medical Devices,Healthcare,1511589632.0,5.097,0.06731,16.388058,10.98,10.04,48.15,2843717000.0,891667000.0,298341000.0,279155000.0,2023-12-31,-338.52,8.56
2411.HK,2024-09-01,Specialty Retail,Consumer Cyclical,1893577344.0,2.588,0.017719999,0.06392329,1.6,1.54,6.68,7590985000.0,3517562000.0,456836000.0,389105000.0,2023-12-31,-317.5,3.75
2418.HK,2024-09-01,Auto & Truck Dealerships,Consumer Cyclical,7004282880.0,0.496,0.047849998,19.625002,1.57,0.54,2.25,9204828000.0,5150021000.0,252487000.0,334775000.0,2023-12-31,-43.31,65.61
2422.HK,2024-09-01,Advertising Agencies,Communication Services,183243504.0,0.344,0.01904,40.5,0.405,0.251282,0.52,637384000.0,241410000.0,17523000.0,37692000.0,2023-12-31,-28.4,37.96
2423.HK,2024-09-01,Real Estate Services,Real Estate,106369327104.0,14.572,0.053390004,30.11628,38.85,32.4,55.4,120331931000.0,39523983000.0,7903080000.0,5652557000.0,2023-12-31,-42.6,16.6
2427.HK,2024-09-01,Diagnostics & Research,Healthcare,656665536.0,0.035,0.09417,71.0,0.71,0.26,1.05,312493000.0,41783000.0,39511000.0,44491000.0,2023-12-31,-47.89,63.38
2433.HK,2024-09-01,Engineering & Construction,Industrials,83900000.0,0.248,0.02319,1.4454545,0.159,0.145,0.39,2037167000.0,1517214000.0,60632000.0,77260000.0,2023-12-31,-145.28,8.81
2442.HK,2024-09-01,Security & Protection Services,Industrials,426076000.0,0.278,0.13085,12.000001,1.32,0.76,2.6,282710000.0,25827000.0,54666000.0,65595000.0,2023-06-30,-96.97,42.42
2450.HK,2024-09-01,Building Materials,Basic Materials,1250494336.0,2.214,0.05357,7.066666,1.06,0.4,1.23,2383014000.0,1172094000.0,130888000.0,98508000.0,2023-12-31,-16.04,62.26
2455.HK,2024-09-01,Real Estate Services,Real Estate,124883336.0,0.786,0.05395,4.2,0.63,0.52,1.29,715549000.0,286503000.0,64221000.0,55806000.0,2023-12-31,-104.76,17.46
2457.HK,2024-09-01,Auto Parts,Consumer Cyclical,10392000.0,0.224,0.11256,5.9500003,0.238,0.21,0.55,493602000.0,117270000.0,73292000.0,65093000.0,2022-12-31,-131.09,11.76
2458.HK,2024-09-01,Electronic Gaming & Multimedia,Communication Services,163892000.0,2.48,0.11711001,6.169492,3.64,3.0,5.8,527418000.0,149674000.0,77349000.0,75890000.0,2023-12-31,-59.34,17.58
2469.HK,2024-09-01,Education & Training Services,Consumer Defensive,4623075840.0,0.592,0.1296,14.052632,2.67,2.37,5.91,2122508000.0,781495000.0,211035000.0,186815000.0,2023-12-31,-121.35,11.24
2477.HK,2024-09-01,Telecom Services,Communication Services,1212309120.0,0.202,0.06646,65.5,2.62,1.7,4.26,183592000.0,94344000.0,24166000.0,24313000.0,2023-12-31,-62.6,35.11
2479.HK,2024-09-01,Software—Infrastructure,Technology,2615019776.0,9.617,0.41426,81.31579,61.8,59.75,117.2,772059000.0,138106000.0,38789000.0,68860000.0,2023-12-31,-89.64,3.32
2481.HK,2024-09-01,Utilities—Independent Power Producers,Utilities,1475773056.0,1.147,0.10982,3.9855072,2.75,2.03,2.88,5796958000.0,1766538000.0,331074000.0,244474000.0,2023-12-31,-4.73,26.18
2483.HK,2024-09-01,Credit Services,Financial Services,1253277952.0,0.12,0.35626,14.538462,1.89,1.55,1.97,1241597000.0,327516000.0,67215000.0,62211000.0,2023-12-31,-4.23,17.99
2488.HK,2024-09-01,Auto Parts,Consumer Cyclical,1900833280.0,1.32,0.13661,7.492537,5.02,1.53,5.54,1855218849.68,587346739.91,188767592.07,202838912.9,2023-12-31,-10.36,69.52
2489.HK,2024-09-01,Gold,Basic Materials,495057984.0,0.466,0.17809,17.5,0.7,0.45,1.0,1217901000.0,178086000.0,149427000.0,140167000.0,2023-12-31,-42.86,35.71
2490.HK,2024-09-01,Integrated Freight & Logistics,Industrials,7748069888.0,0.67,0.01806,55.510204,27.2,3.38,35.45,1445487000.0,278732000.0,128056000.0,127064000.0,2023-12-31,-30.33,87.57
2497.HK,2024-09-01,Farm Products,Consumer Defensive,223056016.0,0.498,0.24002,9.363636,1.03,0.89,2.4,376566000.0,33520000.0,50102000.0,45779000.0,2023-12-31,-133.01,13.59
2499.HK,2024-09-01,Farm & Heavy Construction Machinery,Industrials,6555566080.0,0.487,0.043119997,139.79999,13.98,13.92,15.62,3147771000.0,1117290000.0,115735000.0,158629000.0,2023-12-31,-11.73,0.43
2501.HK,2024-09-01,Information Technology Services,Technology,534462016.0,0.031,0.07024,10.571428,0.74,0.6,1.7,600132000.0,230798000.0,37870000.0,33044000.0,2023-12-31,-129.73,18.92
2502.HK,2024-09-01,Specialty Chemicals,Basic Materials,622878976.0,0.385,0.012,5.7,0.57,0.495,1.09,1663386000.0,382573000.0,104953000.0,99754000.0,2023-12-31,-91.23,13.16
2503.HK,2024-09-01,Engineering & Construction,Industrials,143586000.0,0.388,0.01511,9.0,0.63,0.6,1.5,1682716000.0,1283921000.0,48713000.0,47947000.0,2023-12-31,-138.1,4.76
2505.HK,2024-09-01,Integrated Freight & Logistics,Industrials,1370787968.0,1.031,0.04715,20.294117,3.45,2.53,8.47,678999000.0,256386000.0,90876000.0,92920000.0,2023-12-31,-145.51,26.67
2507.HK,2024-09-01,Aerospace & Defense,Industrials,5646149632.0,0.697,0.08771,9.587628,18.6,17.5,28.35,1007935000.0,386970000.0,124114000.0,124114000.0,2023-12-31,-52.42,5.91
2512.HK,2024-09-01,Information Technology Services,Technology,1565121024.0,0.401,0.01747,120.0,3.6,3.2,4.65,501741000.0,446176000.0,18658000.0,21548000.0,2023-12-31,-29.17,11.11
2515.HK,2024-09-01,Engineering & Construction,Industrials,100118896.0,0.03,0.12849,1.904762,0.4,0.39,2.18,556422000.0,331093000.0,47314000.0,51543000.0,2023-12-31,-445.0,2.5
2516.HK,2024-09-01,Integrated Freight & Logistics,Industrials,878084992.0,0.753,0.01932,24.0,1.2,0.1,1.32,1207114000.0,548494000.0,42255000.0,52026000.0,2023-12-31,-10.0,91.67
2517.HK,2024-09-01,Packaged Foods,Consumer Defensive,6273781248.0,0.761,0.03633,29.7,2.97,2.42,12.34,4651646000.0,1167888000.0,368857000.0,321197000.0,2023-12-31,-315.49,18.52
2518.HK,2024-09-01,Internet Content & Information,Communication Services,1579903616.0,48.416,0.26590002,11.556604,49.0,43.45,60.0,30835731000.0,5075351000.0,1137425000.0,1137425000.0,2023-12-31,-22.45,11.33
2520.HK,2024-09-01,Engineering & Construction,Industrials,7150963712.0,2.216,0.01332,12.6875,2.03,1.14,2.52,23522431000.0,17009249000.0,561756000.0,547538000.0,2023-12-31,-24.14,43.84
2521.HK,2024-09-01,Personal Services,Consumer Cyclical,528473984.0,0.094,0.044260003,20.75,0.415,0.201,0.45,440353000.0,135301000.0,32987000.0,33587000.0,2023-12-31,-8.43,51.57
2522.HK,2024-09-01,Medical Care Facilities,Healthcare,7275039232.0,0.864,0.00649,142.57143,19.96,13.5,23.2,1878658000.0,316184000.0,68172000.0,100830000.0,2023-12-31,-16.23,32.36
2529.HK,2024-09-01,Specialty Business Services,Industrials,110551000.0,2.163,0.1089,5.9375,2.85,2.34,3.65,650094000.0,392108000.0,93006000.0,88613000.0,2023-12-31,-28.07,17.89
2535.HK,2024-09-01,Metal Fabrication,Industrials,984170240.0,0.071,0.071729995,66.00001,0.66,0.48,0.93,257064000.0,120721000.0,34315000.0,51970000.0,2023-12-31,-40.91,27.27
2536.HK,2024-09-01,Resorts & Casinos,Consumer Cyclical,3237325056.0,0.381,0.015140001,427.0,4.27,2.73,7.19,738703000.0,112052000.0,32288000.0,17991000.0,2024-03-31,-68.38,36.07
2540.HK,2024-09-01,Advertising Agencies,Communication Services,556910016.0,0.205,0.103870004,10.928571,1.53,0.9,7.28,585371000.0,159186000.0,70660000.0,74138000.0,2023-12-31,-375.82,41.18
2545.HK,2024-09-01,Telecom Services,Communication Services,544150976.0,0.01,0.10849,2.7500002,0.33,0.285,0.83,1161354000.0,1031170000.0,86692000.0,96616000.0,2023-12-31,-151.52,13.64
2555.HK,2024-09-01,Packaged Foods,Consumer Defensive,5273270272.0,2.529,0.14489001,7.166667,6.02,5.4,15.74,3085498000.0,1026453000.0,1369540000.0,1440876000.0,2023-12-31,-161.46,10.3
2588.HK,2024-09-01,Rental & Leasing Services,Industrials,62362800128.0,0.773,0.45273,6.239554,67.2,47.15,70.25,24169611000.0,3401694000.0,549919000.0,549919000.0,2023-12-31,-4.54,29.84
2600.HK,2024-09-01,Aluminum,Basic Materials,169190096896.0,1.511,0.05114,7.4090905,4.89,3.11,6.25,211755809000.0,58705772000.0,17777484000.0,18597148000.0,2023-12-31,-27.81,36.4
2602.HK,2024-09-01,Real Estate Services,Real Estate,9172853760.0,10.508,0.04978,10.795031,17.38,15.72,29.2,39383117000.0,18682559000.0,2666359000.0,2399996000.0,2023-12-31,-68.01,9.55
2607.HK,2024-09-01,Medical Distribution,Healthcare,64305766400.0,12.102,0.01535,9.0,10.8,10.18,12.88,211972533766.8,122371879034.89,8717851532.44,9565144465.3,2023-12-31,-19.26,5.74
2618.HK,2024-09-01,Integrated Freight & Logistics,Industrials,55851814912.0,5.743,0.020079998,15.655738,9.55,6.61,11.08,112901717000.0,39331400000.0,2646277000.0,1576457000.0,2023-12-31,-16.02,30.79
2623.HK,2024-09-01,Other Industrial Metals & Mining,Basic Materials,250459360.0,0.417,0.039979998,4.388889,0.79,0.3,1.21,869297000.0,261337000.0,63059000.0,63297000.0,2023-12-31,-53.16,62.03
2633.HK,2024-09-01,Drug Manufacturers—Specialty & Generic,Healthcare,1523359872.0,0.231,0.18188,5.5454545,0.61,0.54,0.69,3486854000.0,372843000.0,333291000.0,288188000.0,2024-03-31,-13.11,11.48
2638.HK,2024-09-01,Utilities—Regulated Electric,Utilities,97312858112.0,0.021,0.26564,15.142858,5.3,4.3,5.49,118540000000.0,5118000000.0,4976000000.0,5145000000.0,2023-12-31,-3.58,18.87
2660.HK,2024-09-01,Electronic Gaming & Multimedia,Communication Services,740378624.0,1.903,0.31929,3.8382351,2.61,2.49,5.88,2640490000.0,290124000.0,883677000.0,837314000.0,2023-12-31,-125.29,4.6
2663.HK,2024-09-01,Engineering & Construction,Industrials,44495152.0,0.309,0.06963,4.4375,0.355,0.234,0.46,526633000.0,230087000.0,59227000.0,53220000.0,2024-03-31,-29.58,34.08
2666.HK,2024-09-01,Credit Services,Financial Services,59439759360.0,1.349,0.16235,3.9469028,4.46,3.71,5.19,80344744000.0,30073441000.0,2905267000.0,3231832000.0,2023-12-31,-16.37,16.82
2669.HK,2024-09-01,Real Estate Services,Real Estate,10858937344.0,1.524,0.106070004,10.12766,4.76,3.89,9.72,10610823000.0,6365241000.0,1809896000.0,1748685000.0,2023-12-31,-104.2,18.28
2682.HK,2024-09-01,Marine Shipping,Industrials,103746000.0,0.136,0.094390005,4.7000003,0.141,0.14,0.24,442882000.0,131522000.0,35455000.0,20997000.0,2024-03-31,-70.21,0.71
2683.HK,2024-09-01,Footwear & Accessories,Consumer Cyclical,48584048.0,0.349,0.04795,6.071429,0.425,0.215,0.47,371308000.0,98259000.0,37314000.0,26718000.0,2024-03-31,-10.59,49.41
2688.HK,2024-09-01,Utilities—Regulated Gas,Utilities,75424866304.0,7.188,0.05297,8.641767,50.9,48.0,79.55,103131000000.0,34923000000.0,10797000000.0,9393000000.0,2023-12-31,-56.29,5.7
2696.HK,2024-09-01,Biotechnology,Healthcare,15888967680.0,1.224,0.12274,16.546762,23.0,9.6,23.45,9903571000.0,5067433000.0,680117000.0,721798000.0,2023-12-31,-1.96,58.26
2722.HK,2024-09-01,Specialty Industrial Machinery,Industrials,2570857216.0,0.68,0.046669997,4.909091,0.54,0.5,0.91,17486084156.96,7113746605.84,444915555.99,94902845.64,2023-12-31,-68.52,7.41
2738.HK,2024-09-01,Steel,Basic Materials,2793679872.0,0.164,0.012999999,6.25,1.0,0.67,1.99,3787675000.0,2244015000.0,181765000.0,177170000.0,2023-12-31,-99.0,33.0
2779.HK,2024-09-01,Education & Training Services,Consumer Defensive,986761792.0,0.326,0.47786,2.6086957,0.6,0.485,0.83,4475656000.0,515499000.0,327456000.0,295602000.0,2023-12-31,-38.33,19.17
2798.HK,2024-09-01,Coking Coal,Basic Materials,2760549120.0,0.1,0.31553,3.352941,1.14,0.77,1.33,4329247000.0,1202441000.0,641248000.0,742461000.0,2023-12-31,-16.67,32.46
2858.HK,2024-09-01,Credit Services,Financial Services,24613943296.0,0.682,0.09754,6.727273,0.74,0.47,0.82,43575102000.0,15990417000.0,795853000.0,676487000.0,2023-12-31,-10.81,36.49
2866.HK,2024-09-01,Aerospace & Defense,Industrials,92352151552.0,0.668,0.05547,7.8333335,0.94,0.73,1.17,125930990151.27,38211188391.52,5276920647.86,3646082763.63,2023-12-31,-24.47,22.34
2869.HK,2024-09-01,Real Estate Services,Real Estate,9247275008.0,1.491,0.03803,15.125001,3.63,2.34,4.98,18081669000.0,8557525000.0,1050565000.0,1240039000.0,2023-12-31,-37.19,35.54
2877.HK,2024-09-01,Drug Manufacturers—Specialty & Generic,Healthcare,725832000.0,8.254,0.2627,5.46875,8.75,6.55,10.72,9573993000.0,2433718000.0,1242990000.0,975535000.0,2023-12-31,-22.51,25.14
2878.HK,2024-09-01,Semiconductors,Technology,794222592.0,0.038,0.105979994,8.875,0.355,0.236,0.415,157426000.0,29974000.0,19565000.0,16807000.0,2023-12-31,-16.9,33.52
2880.HK,2024-09-01,Marine Shipping,Industrials,22896234496.0,0.185,0.09787,8.857142,0.62,0.57,0.72,56352939728.84,5181189203.44,2536445569.63,2651218961.97,2023-12-31,-16.13,8.06
2883.HK,2024-09-01,Oil & Gas Equipment & Services,Energy,46877306880.0,1.917,0.068390004,9.746667,7.31,6.31,10.0,83245834646.0,23364629211.0,5212262636.0,4913639518.0,2023-12-31,-36.8,13.68
2886.HK,2024-09-01,Utilities—Regulated Gas,Utilities,4796153344.0,0.504,0.03805,5.0,0.95,0.86,1.76,8590782000.0,4051960000.0,517710000.0,479315000.0,2023-12-31,-85.26,9.47
2899.HK,2024-09-01,Gold,Basic Materials,562548244480.0,1.226,0.08826,14.785046,15.82,10.7,20.1,343005706012.0,84182433105.0,30490065285.0,32214484088.0,2023-12-31,-27.05,32.36
3303.HK,2024-09-01,Oil & Gas Equipment & Services,Energy,452089056.0,0.472,0.11906999,2.9499998,0.59,0.455,0.95,4084999000.0,1781239000.0,405541000.0,440355000.0,2023-12-31,-61.02,22.88
3306.HK,2024-09-01,Apparel Manufacturing,Consumer Cyclical,5870632448.0,3.221,0.16212,7.724138,13.44,8.04,16.34,4065827000.0,1615785000.0,896158000.0,841253000.0,2023-06-30,-21.58,40.18
3309.HK,2024-09-01,Medical Care Facilities,Healthcare,2738552832.0,0.466,0.03323,44.4,2.22,2.18,3.98,2748635000.0,389325000.0,142391000.0,119623000.0,2023-12-31,-79.28,1.8
3311.HK,2024-09-01,Engineering & Construction,Industrials,112671907840.0,6.586,0.0841,79.42857,11.12,7.25,11.46,249274685000.0,115355495000.0,15307033000.0,13716009000.0,2023-12-31,-3.06,34.8
3316.HK,2024-09-01,Real Estate Services,Real Estate,3030497536.0,6.345,0.16114001,8.211538,17.08,14.0,21.15,4054902000.0,2491664000.0,653186000.0,610235000.0,2023-12-31,-23.83,18.03
3318.HK,2024-09-01,Specialty Chemicals,Basic Materials,3297253120.0,0.365,0.06238,13.384616,1.74,0.8,2.93,6006867000.0,1810831000.0,252070000.0,352112000.0,2023-12-31,-68.39,54.02
3320.HK,2024-09-01,Drug Manufacturers—Specialty & Generic,Healthcare,126394384384.0,5.265,0.01508,8.730159,5.5,4.45,6.4,246770296000.0,134232755000.0,12266539000.0,14870868000.0,2023-12-31,-16.36,19.09
3323.HK,2024-09-01,Building Materials,Basic Materials,262034735104.0,3.713,0.00522,45.0,2.25,2.21,4.42,488897924000.0,176795298000.0,18466565000.0,15231752000.0,2023-12-31,-96.44,1.78
3326.HK,2024-09-01,Luxury Goods,Consumer Cyclical,161891328.0,0.106,0.10398,6.2666664,0.188,0.152,0.233,837525000.0,162532000.0,44320000.0,43436000.0,2023-12-31,-23.94,19.15
3330.HK,2024-09-01,Gold,Basic Materials,6738799104.0,0.465,0.03679,9.548388,2.96,1.08,4.06,6836150000.0,3706322000.0,470683000.0,617355000.0,2023-12-31,-37.16,63.51
3332.HK,2024-09-01,Household & Personal Products,Consumer Defensive,631654848.0,0.081,0.08136,10.142857,0.71,0.217,0.93,505419000.0,82051000.0,61373000.0,54388000.0,2023-12-31,-30.99,69.44
3337.HK,2024-09-01,Oil & Gas Equipment & Services,Energy,2429101568.0,0.616,0.04334,6.5,0.52,0.39,0.6,9806874000.0,5220657000.0,583751000.0,721924000.0,2023-12-31,-15.38,25.0
3339.HK,2024-09-01,Farm & Heavy Construction Machinery,Industrials,576689984.0,1.286,0.07841,6.7619047,1.42,1.13,1.75,15623542000.0,5591403000.0,817133000.0,859126000.0,2023-12-31,-23.24,20.42
3347.HK,2024-09-01,Diagnostics & Research,Healthcare,29527728128.0,3.732,0.16062,20.739437,29.45,22.1,50.5,29680742349.17,4138736291.58,2608430424.41,1755956960.84,2023-12-31,-71.48,24.96
3348.HK,2024-09-01,Specialty Industrial Machinery,Industrials,74701000.0,0.964,0.082600005,3.2258065,1.0,0.9,1.35,2460404000.0,1478830000.0,181940000.0,198661000.0,2023-12-31,-35.0,10.0
3360.HK,2024-09-01,Credit Services,Financial Services,271905898496.0,6.276,0.14538,4.430894,5.45,4.92,6.5,351483236000.0,157090520000.0,9043912000.0,9043912000.0,2023-12-31,-19.27,9.72
3369.HK,2024-09-01,Marine Shipping,Industrials,15960388608.0,0.612,0.2197,6.8750005,2.2,1.18,2.26,28026106959.77,3160693624.71,2119448767.57,1680382572.46,2023-12-31,-2.73,46.36
3382.HK,2024-09-01,Marine Shipping,Industrials,19247312896.0,1.136,0.048060004,5.4545455,0.6,0.45,0.69,40619719000.0,5587501000.0,2365622000.0,1723534000.0,2023-12-31,-15.0,25.0
