ticker,market,date_pulling,industry,sector,enterpriseValue,totalCashPerShare,profitMargins,priceToBook,debtToEquity,returnOnEquity,currentRatio,trailingEps,Total Non Current Assets,Working Capital,Operating Income,ttm_latest,Free Cash Flow,avg_MF_ROC,beta,price_current,price_past,MF_EarningYield,current_MF_ROC,FCF_Yield,PE_offset_Cash,PE,PriceIndex_6m,percenFCFpersharetoprice,MF_Rank_EY,MF_Rank_ROC,MF_Rank,clusterno_kmeans
GLPI,us,2025-03-06,REIT - Specialty,Real Estate,21807525888.0,1.683,0.51230997,3.2401156,173.105,0.17645,3.248,2.87,9558781000.0,3424773000.0,1126895000.0,2024-12-31,1033082000.0,0.088,0.2525958896838475,50.400001525878906,50.01969146728516,0.0516745918719782,0.0867940318960432,0.0473727283556028,16.974564991595436,17.56097614142122,1.0076032068059133,0.0333928561318759,700.0,826.0,1526.0,1
GNTX,us,2025-03-06,Auto Parts,Consumer Cyclical,5205905920.0,1.125,0.17485,2.2666175,0.189,0.16908,4.105,1.76,1723492805.0,784635494.0,468591277.0,2024-12-31,353544218.0,0.1968,0.4816791725920487,24.6200008392334,29.774803161621094,0.0900114762350526,0.1868290697835629,0.0679121412167202,13.349432295018977,13.988636840473522,0.8268736725342287,0.0456945557129001,1192.0,1388.0,2580.0,1
GO,us,2025-03-06,Grocery Stores,Consumer Defensive,2695889920.0,0.645,0.00903,0.9316871,138.354,0.03266,1.441,0.4,2669923000.0,154274000.0,78327000.0,2024-12-31,-94953000.0,0.0378,0.5164579880554203,11.470000267028809,17.34000015258789,0.029054227852152,0.027734255082064,-0.0352213936094245,27.06250066757202,28.67500066757202,0.6614763648267316,0.0562336516986918,354.0,275.0,629.0,0
GOGL,us,2025-03-06,Marine Shipping,Industrials,2928718592.0,0.647,0.23049,0.8831864,72.624,0.116809994,1.222,1.12,3138832000.0,54531000.0,345176000.0,2024-09-30,305378000.0,0.0905,-0.0894254139929117,8.40999984741211,11.061591148376465,0.1178590530831034,0.1080916889185476,0.1042701749612139,6.931249863760811,7.508928435189382,0.760288437224193,0.0769322249392302,1349.0,926.0,2275.0,1
GOGO,us,2025-03-06,Telecom Services,Communication Services,1368902656.0,1.497,0.13942,16.866028,1271.647,1.30819,3.581,0.43,463323000.0,250400000.0,100302000.0,2024-09-30,81627000.0,0.2432,1.2950487991538335,7.050000190734863,7.96999979019165,0.073271828029823,0.1405335123009907,0.0596295139338235,12.913953931941544,16.395349280778753,0.8845671739428409,0.2123404197871318,1028.0,1389.0,2417.0,1
GOOD,us,2025-03-06,REIT - Diversified,Real Estate,1547289088.0,0.451,0.16063999,4.0683627,204.331,0.072230004,2.746,0.27,1050926000.0,3788000.0,51142000.0,2024-12-31,56953000.0,0.043,0.4195375993317454,15.829999923706056,14.590696334838867,0.0330526469789205,0.048488974262217,0.0368082476905569,56.959258976689085,58.629629347059456,1.0849379330791804,0.0284902086022508,410.0,398.0,808.0,3
GOODN,us,2025-03-06,REIT - Diversified,Real Estate,1835430144.0,0.451,0.16063999,5.74405,204.331,0.072230004,2.746,-0.034,1050926000.0,3788000.0,51142000.0,2024-12-31,56953000.0,0.043,0.1333340617015664,22.350000381469727,21.95414352416992,0.0278637681565722,0.048488974262217,0.0310297835012564,-644.0882465138154,-657.3529523961683,1.018031077225308,0.0201789705728113,336.0,398.0,734.0,3
GSM,us,2025-03-06,Other Industrial Metals & Mining,Basic Materials,703933952.0,0.737,0.00319,0.7743719,25.8,0.0029699998,1.823,0.03,734691000.0,409719000.0,125555000.0,2024-09-30,153129000.0,0.1624,0.9368970196530816,3.359999895095825,4.18286657333374,0.1783619040440885,0.1097115544254244,0.2175331926595295,87.4333298365275,111.99999650319418,0.8032768524141349,0.2193452449435214,1475.0,1180.0,2655.0,1
GT,us,2025-03-06,Auto Parts,Consumer Cyclical,10610975744.0,2.842,0.0037099998,0.5224999,179.087,0.01232,1.04,0.24,13332000000.0,295000000.0,897000000.0,2024-12-31,-490000000.0,0.0645,1.4700221873195496,8.720000267028809,7.920000076293945,0.0845351098373032,0.0658251999706465,-0.0461785995766762,24.4916677792867,36.33333444595337,1.101010124119748,0.3259174212122316,1146.0,609.0,1755.0,1
GTIM,us,2025-03-06,Restaurants,Consumer Cyclical,71361232.0,0.284,0.01604,0.8218277,141.685,0.07782,0.416,0.21,82971000.0,-9223000.0,2387000.0,2024-12-31,754000.0,0.0431,0.2600158942619123,2.5,2.880000114440918,0.0334495346156579,0.0323669794435103,0.0105659610809409,10.552380952380954,11.904761904761903,0.8680555210621282,0.1135999999999999,417.0,314.0,731.0,0
GWRS,us,2025-03-06,Utilities - Regulated Water,Utilities,384706752.0,0.749,0.12525,5.6498017,258.969,0.13254,1.625,0.27,374817000.0,10808000.0,9710000.0,2024-09-30,-4378000.0,0.0283,0.7686742926450064,11.390000343322754,12.596635818481444,0.0252400041057766,0.0251799027552674,-0.0113800965988764,39.41111238267686,42.18518645675094,0.9042097038807498,0.0657594361214477,298.0,214.0,512.0,0
GYRE,us,2025-03-06,Biotechnology,Healthcare,947460736.0,0.292,-0.84566003,15.088196,1.823,-0.85323995,3.724,-1.04,70431000.0,40093000.0,10377000.0,2024-09-30,-2231000.0,0.2434,1.191755920853507,11.119999885559082,12.5,0.0109524327560102,0.093889110057544,-0.0023547149926432,-10.411538351499118,-10.692307582268349,0.8895999908447265,0.0262589930759984,105.0,1326.0,1431.0,0
